source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-105","136b532fa999dc30","136b532fa999dc3061bd7160350f1305f9f637c09d89fbf0b69a1a58c31caf9d","DISC-G2-A1-MK-L0017","g2/a1/mk|Spiel|idx:571|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Spiel|idx:571","lv","spēle","Spiel","","Игра","Игра","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Spiel/lv: «Игра» is standard Macedonian for game/spēle.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","0afb3c68dfd362ec","0afb3c68dfd362ec9e9873fb16487a845d0821088e25e91ff9fae93894efcae4","DISC-G2-A1-MK-L0019","g2/a1/mk|Spielzeug|idx:573|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Spielzeug|idx:573","lv","rotaļlieta","Spielzeug","","Играчка","Играчка","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Spielzeug/lv: «Играчка» correctly maps toy/rotaļlieta.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","c5dcb33edbd64a69","c5dcb33edbd64a695980b6f1148b8dc15d4a39b057da8a69e02883862faef2c7","DISC-G2-A1-MK-L0021","g2/a1/mk|stark|idx:575|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","stark|idx:575","lv","stiprs","stark","","Силен","Силен","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK stark/lv: «Силен» appropriately renders strong/stiprs.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","79b5f259465e31c3","79b5f259465e31c3f8c0846a029209770f6afed53078c098896bbb8d5efc6815","DISC-G2-A1-MK-L0023","g2/a1/mk|Straße|idx:578|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Straße|idx:578","lv","iela","Straße","","Улица","Улица","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Straße/lv: «Улица» correctly translates street/iela.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","1952dd601be076d9","1952dd601be076d9827a4f7418180d1962b175d824c2ac6fe50d2b85f6a1f0a6","DISC-G2-A1-MK-L0025","g2/a1/mk|Stück|idx:580|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stück|idx:580","lv","gabals","Stück","","Парче","Парче","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Stück/lv: «Парче» appropriately maps piece/gabals.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","6c2977066cac0ba2","6c2977066cac0ba2b7df17f08218b80fbdeca04e5ebb219510a78dd1af537fbf","DISC-G2-A1-MK-L0001","g2/a1/mk|Student|idx:581|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Student|idx:581","lv","students","Student","","Студент","Студент","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Student/lv: «Студент» is correct Macedonian Cyrillic for student/students.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","bd651e67db1badc1","bd651e67db1badc1fce67bb65d245c45883a14d9eb898d38ea8d787ad5b49a90","DISC-G2-A1-MK-L0002","g2/a1/mk|Stuhl|idx:582|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stuhl|idx:582","lv","krēsls","Stuhl","","Стол","Стол","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Столче","MK Stuhl/lv: production «Стол» means table, not chair/krēsls; LABOT to «Столче» (chair).","INDIVIDUAL_LINGUISTIC"
"BATCH-106","cedc76a35d016e4c","cedc76a35d016e4c3d3f3a200c04071162474ad74e0d3a531e439edf8c47fec9","DISC-G2-A1-MK-L0003","g2/a1/mk|Stunde|idx:583|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Stunde|idx:583","lv","stunda","Stunde","","Час","Час","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Stunde/lv: «Час» correctly translates hour/stunda.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","fe35cb47d9689f16","fe35cb47d9689f168964483c763173eaf29433ffd65f7366589a8087c8f6f50f","DISC-G2-A1-MK-L0006","g2/a1/mk|Tag|idx:586|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tag|idx:586","lv","diena","Tag","","Ден","Ден","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tag/lv: «Ден» is standard Macedonian for day/diena.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","2c44c85ec3ef4ce2","2c44c85ec3ef4ce21aa108e616d4070b250b0ea406aae5f330f127cab0235d39","DISC-G2-A1-MK-L0009","g2/a1/mk|Tasche|idx:589|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tasche|idx:589","lv","soma","Tasche","","Чанта","Чанта","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tasche/lv: «Чанта» correctly maps bag/soma.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","3a332d00a8df9152","3a332d00a8df9152b9dadd3b72ccfd3d550961a1e915b4f6a5abc38a43c1a553","DISC-G2-A1-MK-L0011","g2/a1/mk|Taxi|idx:591|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Taxi|idx:591","lv","taksometrs","Taxi","","Такси","Такси","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Taxi/lv: «Такси» is the expected Macedonian loan for taxi/taksometrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","c8e5537ea26a5389","c8e5537ea26a53896c05f40e0a1cc9b4ae2cb4d1ba629620b9c2a84ac3d77313","DISC-G2-A1-MK-L0013","g2/a1/mk|Telefon|idx:593|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Telefon|idx:593","lv","telefons","Telefon","","Телефон","Телефон","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Telefon/lv: «Телефон» correctly translates telephone/telefons.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","a6b37bc457dfd3f2","a6b37bc457dfd3f27a46a965b75a38acec47def227464f7c0aa67304dd2f1b65","DISC-G2-A1-MK-L0017","g2/a1/mk|Text|idx:597|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Text|idx:597","lv","teksts","Text","","Текст","Текст","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Text/lv: «Текст» is correct Macedonian for text/teksts.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","1d8b4a1440b6bfd2","1d8b4a1440b6bfd21ee5eddf1c94c24390afc261ba7d4c1667674cab52bc4820","DISC-G2-A1-MK-L0018","g2/a1/mk|Tier|idx:598|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tier|idx:598","lv","dzīvnieks","Tier","","Животно","Животно","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tier/lv: «Животно» appropriately renders animal/dzīvnieks.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","7dd052790b147e94","7dd052790b147e94d8819c0dbeb8b168a0ca2ecf502b9caec4601fd951c338ec","DISC-G2-A1-MK-L0022","g2/a1/mk|Tomate|idx:602|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Tomate|idx:602","lv","tomāts","Tomate","","Домат","Домат","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Tomate/lv: «Домат» is standard Macedonian for tomato/tomāts.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","93198dcacf81f6eb","93198dcacf81f6ebe20e94ae8dc03936f3fb93d17af3bf1c02d9fcdf67eb79c5","DISC-G2-A1-MK-L0025","g2/a1/mk|Wochenende|idx:181|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Wochenende|idx:181","lv","nedēļas nogale","Wochenende","","Викенд","Викенд","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Wochenende/lv: «Викенд» is common Macedonian for weekend/nedēļas nogale.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","15046dfecb91620d","15046dfecb91620de3100840b565ae79a1631b05914e217c8171ec3b0b1dcd49","G2A1P3-NB-0013","g2/a1/nb|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","besøke et sted eller arrangement • besøke en person","besøke et sted eller arrangement • besøke en person","besøke et sted eller arrangement • besøke en person","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB besuchen comparison[0]: besøke sted/arrangement vs besøke person mirrors LV place/event vs person distinction.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","266a4947b5137cfe","266a4947b5137cfef151502fbe12398e7ffe7d16a63958e8367d9d60c2b46f9a","G2A1P3-NB-0030","g2/a1/nb|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-es","a1.card.a1-es.study.comparison[0].meaning","tas • bezpersoniska forma","es","det • upersonlig form","det • upersonlig form","det • upersonlig form","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB es comparison[0]: det/upersonlig form correctly maps LV tas/bezpersoniska forma.","INDIVIDUAL_LINGUISTIC"
"BATCH-214","ea0f5ec167a93afb","ea0f5ec167a93afb9260fd01a00140ee343fc4f9960aee87cbbab634bf3b9452","G2A1P3-NB-0044","g2/a1/nb|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","hele • alt sammen • helt","hele • alt sammen • helt","hele • alt sammen • helt","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB ganz comparison[0]: hele/alt sammen/helt preserves whole/entire/completely LV senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","62018f404f66964f","62018f404f66964f195bc32ab22708cb0203e8b7f4008c99b49778ebd61ba98b","G2A1P3-NB-0045","g2/a1/nb|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","like • person i dativ","like • person i dativ","like • person i dativ","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB gefallen comparison[0]: like/person i dativ teaches dative-liking pattern; Norwegian «like» is valid infinitive cognate.","INDIVIDUAL_LINGUISTIC"
"BATCH-214","d4eff476c559ba99","d4eff476c559ba9948b23ebd58d1676f396d2c8421b7851f0d19e6e996cc8749","G2A1P3-NB-0055","g2/a1/nb|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","vakker • attraktiv i utseende","vakker • attraktiv i utseende","vakker • attraktiv i utseende","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB hübsch comparison[0]: vakker/attraktiv i utseende matches pretty/attractive-by-appearance contrast.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","2ec2951debb91f61","2ec2951debb91f61a75d7b569996742580e534d671077c43df7a0ed37dccfa18","DISC-G2-A1-NB-L0002","g2/a1/nb|U-Bahn|idx:607|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","U-Bahn|idx:607","lv","metro","U-Bahn","","T-bane","T-bane","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NB U-Bahn/lv: «T-bane» is standard Norwegian Bokmål for metro/U-Bahn.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","2011784867c71ece","2011784867c71ecea500777809c50a2bcd84b62c39d43ed8760b51a3990185c4","DISC-G2-A1-NL-L0006","g2/a1/nl|Abend|idx:18|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Abend|idx:18","lv","vakars","Abend","","Avond","Avond","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Abend/lv: «Avond» correctly translates evening/vakars.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","4061a4947286296f","4061a4947286296fef4371250ab0bd3021b81c2bdaf8fcdf403d987625ccb276","DISC-G2-A1-NL-L0004","g2/a1/nl|alt|idx:10|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","alt|idx:10","lv","vecs","alt","","Oud","Oud","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL alt/lv: «Oud» is the expected Dutch adjective for old/vecs.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","9b4a5b8ee8e4a21c","9b4a5b8ee8e4a21c4c02b4f10d1bf8a603a262c343faa378ec60c6df0333af03","DISC-G2-A1-NL-L0007","g2/a1/nl|Ameise|idx:27|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Ameise|idx:27","lv","skudra","Ameise","","Mier","Mier","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Ameise/lv: «Mier» correctly maps ant/skudra.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","d61d9e8ee8702a80","d61d9e8ee8702a80c078317c35d2a5358d20d5585262e2d23b59dd52e2a3d905","DISC-G2-A1-NL-L0001","g2/a1/nl|anhalten|idx:31|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","anhalten|idx:31","lv","apstāties","anhalten","","Stoppen","Stoppen","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","stoppen","NL anhalten/lv: capitalized «Stoppen» is noun-like; LABOT to lowercase verb «stoppen» for to stop/apstāties.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","a8ffc29610980280","a8ffc29610980280de5c85cfbbc128c4568a594e4f44fb5a670d5d094bb0a062","DISC-G2-A1-NL-L0001","g2/a1/nl|Apfel|idx:0|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Apfel|idx:0","lv","ābols","Apfel","","Een appel","Een appel","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Appel","NL Apfel/lv: «Een appel» adds indefinite article; vocabulary headword should be bare «Appel» for ābols.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","9cf4f92c6f9fe1c7","9cf4f92c6f9fe1c7e8867c0fc01ce8ec22b5d4b114dc253e4d2aa146ba749cd4","DISC-G2-A1-NL-L0005","g2/a1/nl|Ärztin|idx:46|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Ärztin|idx:46","lv","ārste","Ärztin","","Een dokter","Een dokter","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","vrouwelijke arts","NL Ärztin/lv: LV «ārste» and DE «Ärztin» denote female doctor specifically; LABOT from «Een dokter» to «vrouwelijke arts» because bare «dokter» loses feminine gender.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","fcaac422b30c758e","fcaac422b30c758ebafedea52a3ce96e07a5f5b13fa92f9f6d349a9fb89f1d7e","DISC-G2-A1-NL-L0002","g2/a1/nl|bald|idx:69|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","bald|idx:69","lv","drīz","bald","","Spoedig","Spoedig","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL bald/lv: «Spoedig» correctly translates soon/drīz in Dutch A1 usage.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","61e12f5bcf4d75e5","61e12f5bcf4d75e562f9cf368b22dab32f16d084f68cb1d8b06ac6389e0d511f","DISC-G2-A1-NL-L0005","g2/a1/nl|beste|idx:86|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","beste|idx:86","lv","vislabākais","beste","","De beste","De beste","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","beste","NL beste/lv: «De beste» adds definite article; adjective headword should be bare «beste» for vislabākais.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","91ccc860bb99ed4a","91ccc860bb99ed4a297e3d7c320c1fc62e8de4518a73027b63bbd7124778fcf6","DISC-G2-A1-NL-L0002","g2/a1/nl|Brot|idx:1|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Brot|idx:1","lv","maize","Brot","","Brood","Brood","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Brot/lv: «Brood» is standard Dutch for bread/maize.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","15e175819b06e19d","15e175819b06e19dd5343c2bf2b712be0f05bf6def8506b31459920d66dff099","DISC-G2-A1-NL-L0003","g2/a1/nl|Erdbeere|idx:76|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Erdbeere|idx:76","lv","zemene","Erdbeere","","Aardbei","Aardbei","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Erdbeere/lv: «Aardbei» correctly maps strawberry/zemene.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","3ba69594e00d8e27","3ba69594e00d8e2784443b1277dfac3d430e9216c0012e4cdfc00d7a479bc4d3","DISC-G2-A1-NL-L0001","g2/a1/nl|fett|idx:184|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","fett|idx:184","lv","trekns","fett","","Vet","Vet","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL fett/lv: «Vet» appropriately renders fat/greasy/trekns.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","c7b0b05d238cba3c","c7b0b05d238cba3c4805d928521663c89e86f2352b5a00e9c161d08383624840","DISC-G2-A1-NL-L0003","g2/a1/nl|Finger|idx:188|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Finger|idx:188","lv","pirksts","Finger","","Vinger","Vinger","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Finger/lv: «Vinger» is the expected Dutch noun for finger/pirksts.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","d5a0808e0fd98cad","d5a0808e0fd98cadb1c8d80e4b27f36f21503368d74cffe0c37d3ce1923ef3b7","DISC-G2-A1-NL-L0005","g2/a1/nl|frei|idx:199|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","frei|idx:199","lv","brīvs","frei","","Vrij","Vrij","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL frei/lv: «Vrij» correctly translates free/brīvs.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","5831c4b89b717582","5831c4b89b717582ed5164676b14b5ec2e7d226c2424af68c3774a48934a4c38","DISC-G2-A1-NL-L0006","g2/a1/nl|früh|idx:205|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","früh|idx:205","lv","agrs","früh","","Vroeg","Vroeg","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL früh/lv: «Vroeg» is valid Dutch for early/agrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","f80b9370892de248","f80b9370892de2487de28f7c9b85d64611f9c242d5e9cc1f7864f0e786da1a04","DISC-G2-A1-NL-L0001","g2/a1/nl|Gruß|idx:256|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Gruß|idx:256","lv","sveiciens","Gruß","","Groet","Groet","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Gruß/lv: «Groet» correctly maps greeting/sveiciens.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","de2d603465065bd0","de2d603465065bd0a71c449e1fd5ccde08ac2cee20018cabf793b8f6e93cea8d","DISC-G2-A1-NL-L0003","g2/a1/nl|Haus|idx:3|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Haus|idx:3","lv","māja","Haus","","Huis","Huis","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Haus/lv: «Huis» is standard Dutch for house/māja.","INDIVIDUAL_LINGUISTIC"
